-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																																			
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																																		
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																																	
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																																
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																															
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																														
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																													
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																												
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																											
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																										
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																									
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																								
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																							
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																						
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																					
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																				
-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	-0.00497499992561415	0.990024985197217																																																																																																																			
